datetime,cloud_loss_prob,shading_loss_prob,temperature_loss_prob,soiling_loss_prob,inverter_loss_prob,cloud_flag_enhanced,shading_flag_enhanced,temperature_flag_enhanced,soiling_flag_enhanced,inverter_flag_enhanced,other_flag_enhanced
2025-02-06 10:15:00,0.12611169955157922,0.11750309741540454,0.4636060622244171,0.011143102641610003,0.10224809124679379,0,0,1,0,0,0
2025-02-06 10:30:00,0.0,0.11750309741540454,0.5574887992213012,0.059987886078225916,0.10367654962125328,0,0,1,0,0,0
2025-02-06 10:45:00,0.0,0.11750309741540454,0.680413359687442,0.007749008903530141,0.10109058668301918,0,0,1,0,0,0
2025-02-06 11:00:00,0.0,0.03076676552365587,0.7141319447093539,0.00919844834044592,0.10168442896531404,0,0,1,0,0,0
2025-02-06 11:15:00,0.0,0.03076676552365587,0.688854169845581,0.007112042021208298,0.09982431321290508,0,0,1,0,0,0
2025-02-06 11:30:00,0.004937173337986157,0.03076676552365587,0.6702182459452796,0.008684428677801725,0.10061362976374832,0,0,1,0,0,0
2025-02-06 11:45:00,0.022149187897515667,0.03076676552365587,0.6916087967378123,0.009307704982788656,0.10125229647207634,0,0,1,0,0,0
2025-02-06 12:00:00,0.02049181552104591,0.0,0.6806504362279717,0.008425003240019935,0.1005354479109255,0,0,1,0,0,0
2025-02-06 12:15:00,0.015432212581238985,0.0,0.6490069464400963,0.00957796969048319,0.10035609319807182,0,0,1,0,0,0
2025-02-06 12:30:00,0.05430826093631652,0.0,0.6381944510671826,0.017191132706871226,0.10772874670682775,0,0,1,0,0,0
2025-02-06 12:45:00,0.09086718996228843,0.0,0.4860496005557832,0.01637976041160194,0.09875417786532115,0,0,1,0,0,0
2025-02-06 13:00:00,0.05985464442824628,0.03076676552365587,0.3918988112040928,0.010292631803359487,0.0996887444640826,0,0,1,0,0,0
2025-02-06 13:15:00,0.0474254914573716,0.03076676552365587,0.38310416071503256,0.007850781341834367,0.0985736418442984,0,0,1,0,0,0
2025-02-06 13:30:00,0.04047021309362033,0.03076676552365587,0.4430723938476357,0.009771835312059829,0.0993859835669264,0,0,1,0,0,0
2025-02-06 13:45:00,0.04111930934990594,0.03076676552365587,0.5026501361150589,0.011483957326324012,0.10164680991973651,0,0,1,0,0,0
2025-02-06 14:00:00,0.03533177530494132,0.11750309741540454,0.5449536963745402,0.009399896521342432,0.10183233046204276,0,0,1,0,0,0
2025-02-06 14:15:00,0.03227489897392184,0.11750309741540454,0.5743187750458086,0.010523920048097435,0.09922547381152058,0,0,1,0,0,0
2025-02-06 14:30:00,0.026477473415330095,0.11750309741540454,0.619429572675594,0.008198894819957392,0.10047897454638854,0,0,1,0,0,0
2025-02-06 14:45:00,0.023180640338980818,0.11750309741540454,0.6902480282480755,0.007435280419776369,0.09957350693706735,0,0,1,0,0,0
2025-02-06 15:00:00,0.017185287822481063,0.24516039801099265,0.6947387654945335,0.007167178152175602,0.10070774071821664,0,1,1,0,0,0
2025-02-06 15:15:00,0.0322495047232749,0.24516039801099265,0.6601099548516449,0.008292713159580911,0.09801963205345987,0,1,1,0,0,0
2025-02-06 15:30:00,0.02844252863778257,0.24516039801099265,0.6430006345629177,0.004521175441821845,0.09956176481339174,0,1,1,0,0,0
2025-02-06 15:45:00,0.019728216659102467,0.24516039801099265,0.6192470314010741,0.003670643777385574,0.10042594945565586,0,1,1,0,0,0
2025-02-06 16:00:00,0.05390036707952573,0.3934693402873666,0.6572977183958741,0.006614708461949115,0.10074702986629047,0,1,1,0,0,0
2025-02-06 16:15:00,0.1106363174981716,0.3934693402873666,0.5673062778241705,0.010737832572995876,0.10111003110521266,0,1,1,0,0,0
2025-02-06 16:30:00,0.1677513363367923,0.3934693402873666,0.4506649879494096,0.01570578364742703,0.10638654324025776,0,1,1,0,0,0
2025-02-06 16:45:00,0.22279406983867717,0.3934693402873666,0.326947551740633,0.019044758072312984,0.09865689917970877,1,1,1,0,0,0
2025-02-06 17:00:00,0.2631403337171824,0.5421666382283857,0.19634550486596503,0.03836245632131541,0.1925881730348622,1,1,0,0,0,0
2025-02-06 17:15:00,0.3723767156387688,0.5421666382283857,0.16909732113907103,0.13119018337072674,0.13761849295324313,1,1,0,0,0,0
2025-02-06 17:30:00,0.38093731696471456,0.5421666382283857,0.0,0.013573686025017184,0.08735353499433329,1,1,0,0,0,0
2025-02-06 17:45:00,0.48346467011658256,0.5421666382283857,0.0,0.03768685590569176,0.10405322778279658,1,1,0,0,0,0
2025-02-06 18:00:00,0.5609257960093975,0.6753475326416503,0.0,0.037520068298168785,0.09722365757480866,1,1,0,0,0,0
2025-02-06 18:15:00,0.582133704932412,0.6753475326416503,0.0,0.001872672186451707,0.11972579044331688,1,1,0,0,0,0
2025-02-06 18:30:00,0.4982031597588838,0.6753475326416503,0.0,5.555554327685286e-08,0.25874294769601014,1,1,0,0,1,0
2025-02-06 18:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 19:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 19:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 19:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 19:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 21:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 21:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 22:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 22:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 22:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 22:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 23:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 23:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 23:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-06 23:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 03:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 03:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 07:30:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 07:45:00,0.6661273946692168,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 08:00:00,0.5130181787289919,0.3934693402873666,0.0,0.0058421347708809135,0.004810532469607942,1,1,0,0,0,0
2025-02-07 08:15:00,0.5661759250159759,0.3934693402873666,0.0,0.0512500074531248,0.11948181471542751,1,1,0,0,0,0
2025-02-07 08:30:00,0.5538252027293502,0.3934693402873666,0.0,0.0172480688484572,0.1502324134740718,1,1,0,0,0,0
2025-02-07 08:45:00,0.4723912159439605,0.3934693402873666,0.0,0.0015581733796380393,0.0980511955549268,1,1,0,0,0,0
2025-02-07 09:00:00,0.3780290725416508,0.24516039801099265,0.0,0.0011412733606976921,0.10142676620863322,1,1,0,0,0,0
2025-02-07 09:15:00,0.3064136314715508,0.24516039801099265,0.0,0.005046048647538548,0.1159277438762385,1,1,0,0,0,0
2025-02-07 09:30:00,0.2220068304388852,0.24516039801099265,0.0,0.0075466600910790715,0.10616283432924645,1,1,0,0,0,0
2025-02-07 09:45:00,0.1437198372860194,0.24516039801099265,0.05184259432333474,0.008740682329787752,0.10291071282638398,0,1,0,0,0,0
2025-02-07 10:00:00,0.0969988436661886,0.11750309741540454,0.24589751595599882,0.00828661413147247,0.10712270934660872,0,0,1,0,0,0
2025-02-07 10:15:00,0.09767675273951257,0.11750309741540454,0.4119091870370414,0.00428849710033985,0.1049938236430914,0,0,1,0,0,0
2025-02-07 10:30:00,0.0,0.11750309741540454,0.5296891487464703,0.08382550986019777,0.10223867959733624,0,0,1,0,0,0
2025-02-07 10:45:00,0.0,0.11750309741540454,0.631483505444649,0.00826366201221107,0.0998748699044616,0,0,1,0,0,0
2025-02-07 11:00:00,0.0,0.03076676552365587,0.6485714367457798,0.010789524388343907,0.09922179548988441,0,0,1,0,0,0
2025-02-07 11:15:00,0.0,0.03076676552365587,0.6643115736762738,0.0026395734698801965,0.09918295390111798,0,0,1,0,0,0
2025-02-07 11:30:00,0.004118691085510273,0.03076676552365587,0.6657003941611639,0.0037710998579290056,0.10424648990511654,0,0,1,0,0,0
2025-02-07 11:45:00,0.0,0.03076676552365587,0.7293125021899188,0.005178703863665923,0.09889205181885297,0,0,1,0,0,0
2025-02-07 12:00:00,0.06730661559922538,0.0,0.6435648186496957,0.018594879981467582,0.09682181674341095,0,0,1,0,0,0
2025-02-07 12:15:00,0.053342100377475235,0.0,0.5808958371480306,0.009207772501763412,0.10308890546293248,0,0,1,0,0,0
2025-02-07 12:30:00,0.033452050774909245,0.0,0.5663095267361437,0.01253299462234636,0.10154926412314857,0,0,1,0,0,0
2025-02-07 12:45:00,0.04409845993193859,0.0,0.5537361048688791,0.022720074097787868,0.10330551864559112,0,0,1,0,0,0
2025-02-07 13:00:00,0.03449933192656574,0.03076676552365587,0.5535052990787243,0.010173034780908252,0.09933353137158263,0,0,1,0,0,0
2025-02-07 13:15:00,0.03741121295189806,0.03076676552365587,0.5521873519075439,0.009240282133616384,0.10059251699510496,0,0,1,0,0,0
2025-02-07 13:30:00,0.03656275910786509,0.03076676552365587,0.5400347215157969,0.009047632500058689,0.10044496791097757,0,0,1,0,0,0
2025-02-07 13:45:00,0.035207039172032016,0.03076676552365587,0.5042417877852315,0.010242341471657701,0.09963317843685537,0,0,1,0,0,0
2025-02-07 14:00:00,0.03117260945003536,0.11750309741540454,0.5236640234759591,0.00786443469119269,0.1001680879850475,0,0,1,0,0,0
2025-02-07 14:15:00,0.02892291113049026,0.11750309741540454,0.5670219073947678,0.007277922360339195,0.10113250595493173,0,0,1,0,0,0
2025-02-07 14:30:00,0.021243706263403946,0.11750309741540454,0.5791089722525068,0.008874431635924607,0.1010114951670793,0,0,1,0,0,0
2025-02-07 14:45:00,0.0,0.11750309741540454,0.6504348214421493,0.00991103200023613,0.10684190294889762,0,0,1,0,0,0
2025-02-07 15:00:00,0.1061442961006761,0.24516039801099265,0.45906922267651024,0.02301575394595179,0.06710076669251275,0,1,1,0,0,0
2025-02-07 15:15:00,0.0,0.24516039801099265,0.47691188372874765,0.014521154821262261,0.10236455263440303,0,1,1,0,0,0
2025-02-07 15:30:00,0.019749343344053247,0.24516039801099265,0.4766898172873037,0.013135022790638273,0.08831212411545386,0,1,1,0,0,0
2025-02-07 15:45:00,0.05759930342526027,0.24516039801099265,0.3486106515188754,0.008968958508607794,0.10593620511805013,0,1,1,0,0,0
2025-02-07 16:00:00,0.14775708512747565,0.3934693402873666,0.2844642895870107,0.004091206881176923,0.1066270375233147,0,1,1,0,0,0
2025-02-07 16:15:00,0.13994081396548397,0.3934693402873666,0.23865278155715378,0.012412504833259064,0.09326495570371462,0,1,1,0,0,0
2025-02-07 16:30:00,0.3779914758479276,0.3934693402873666,0.03236110607783,0.032112943916228875,0.10233163994000205,1,1,0,0,0,0
2025-02-07 16:45:00,0.40286282607921664,0.3934693402873666,0.0,0.053181048006133214,0.07992057246645867,1,1,0,0,0,0
2025-02-07 17:00:00,0.3603801708881598,0.5421666382283857,0.0,0.029593187397220833,0.07574980663301645,1,1,0,0,0,0
2025-02-07 17:15:00,0.33344183002551137,0.5421666382283857,0.0,0.025941184266517592,0.09307736507316977,1,1,0,0,0,0
2025-02-07 17:30:00,0.4025771273507527,0.5421666382283857,0.0,0.023874409771249216,0.10080973447424202,1,1,0,0,0,0
2025-02-07 17:45:00,0.46996611490683526,0.5421666382283857,0.0,0.015693496457146017,0.1203227781728744,1,1,0,0,0,0
2025-02-07 18:00:00,0.5370028628397432,0.6753475326416503,0.0,0.01859504705962689,0.10416482468707522,1,1,0,0,0,0
2025-02-07 18:15:00,0.5711373501320067,0.6753475326416503,0.0,0.03402272394839989,0.16811138476317988,1,1,0,0,0,0
2025-02-07 18:30:00,0.5689129756671999,0.6753475326416503,0.0,0.174867895309608,0.11534072319431377,1,1,0,0,0,0
2025-02-07 18:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 19:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 19:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 19:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 19:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 21:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 21:30:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 21:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 22:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 22:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 22:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 22:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 23:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 23:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 23:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-07 23:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 00:00:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 00:15:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 00:30:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 00:45:00,0.5,0.9888910034617577,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 01:00:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 01:15:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 01:30:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 01:45:00,0.5,0.9772058191163877,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 02:00:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 02:15:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 02:30:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 02:45:00,0.5,0.9560630663765926,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 03:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 03:15:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 03:30:00,0.999639638844205,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 03:45:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 04:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 04:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 04:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 04:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 05:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 05:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 05:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 05:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 06:00:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 06:15:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 06:30:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 06:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 07:00:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 07:15:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 07:30:00,0.5,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 07:45:00,0.49964063195177677,0.5421666382283857,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 08:00:00,0.5337897484475114,0.3934693402873666,0.0,0.07194391676347112,0.196986362528071,1,1,0,0,0,0
2025-02-08 08:15:00,0.5693997514575988,0.3934693402873666,0.0,0.08941117881882266,0.10908884640353778,1,1,0,0,0,0
2025-02-08 08:30:00,0.5400377005949482,0.3934693402873666,0.0,0.01351527799873431,0.1034574224563023,1,1,0,0,0,0
2025-02-08 08:45:00,0.4407621724654404,0.3934693402873666,0.0,0.010907644644623016,0.08298612150591578,1,1,0,0,0,0
2025-02-08 09:00:00,0.36455122519961813,0.24516039801099265,0.0,0.004049742647569188,0.08979690994643241,1,1,0,0,0,0
2025-02-08 09:15:00,0.2679922893345817,0.24516039801099265,0.0,0.012000371953681421,0.11283456400519087,1,1,0,0,0,0
2025-02-08 09:30:00,0.18602099720467682,0.24516039801099265,0.0,0.007612150130279827,0.11444467974154326,0,1,0,0,0,0
2025-02-08 09:45:00,0.11548410433237154,0.24516039801099265,0.15463978840331147,0.007968582659105827,0.12854778758937035,0,1,0,0,0,0
2025-02-08 10:00:00,0.04427950870908578,0.11750309741540454,0.302577381588164,0.009887816365782842,0.08824936784323723,0,0,1,0,0,0
2025-02-08 10:15:00,0.10741744983199726,0.11750309741540454,0.44082264419294837,0.009952057256326197,0.09988895935399089,0,0,1,0,0,0
2025-02-08 10:30:00,0.0,0.11750309741540454,0.49912382885491174,0.06937242990929504,0.09774573009961207,0,0,1,0,0,0
2025-02-08 10:45:00,0.0,0.11750309741540454,0.5667710665119436,0.006907172920327165,0.11845403706129076,0,0,1,0,0,0
2025-02-08 11:00:00,0.0,0.03076676552365587,0.5928796356443375,0.008839909373849597,0.04567934088578918,0,0,1,0,0,0
2025-02-08 11:15:00,0.0,0.03076676552365587,0.6057685212735777,0.008479560670866415,0.09918876308724345,0,0,1,0,0,0
2025-02-08 11:30:00,0.0,0.03076676552365587,0.6272777771949767,0.006056892486791643,0.10105741182102945,0,0,1,0,0,0
2025-02-08 11:45:00,0.0,0.03076676552365587,0.6214103781609308,0.00897378508217861,0.1121805188519609,0,0,1,0,0,0
2025-02-08 12:00:00,0.0,0.0,0.6353362998508272,0.008970021833521136,0.09493936673697356,0,0,1,0,0,0
2025-02-08 12:15:00,0.0,0.0,0.6573148165808786,0.009093298241067416,0.0995688806627748,0,0,1,0,0,0
2025-02-08 12:30:00,0.008466657145933604,0.0,0.6759867464893996,0.009505658248927351,0.10039146823218825,0,0,1,0,0,0
2025-02-08 12:45:00,0.0130334630536731,0.0,0.6269583363003199,0.009587334783589863,0.0997768598917903,0,0,1,0,0,0
2025-02-08 13:00:00,0.01775200073407862,0.03076676552365587,0.5633994690324895,0.00912115211575748,0.10001453031083907,0,0,1,0,0,0
2025-02-08 13:15:00,0.020134507048578495,0.03076676552365587,0.5766825373967488,0.009693516483827214,0.1014772975985423,0,0,1,0,0,0
2025-02-08 13:30:00,0.019969288854947004,0.03076676552365587,0.5865046170022751,0.00920866626238026,0.09972861941885292,0,0,1,0,0,0
2025-02-08 13:45:00,0.01858241734901081,0.03076676552365587,0.6222234342464062,0.008885192174254986,0.09943058369889402,0,0,1,0,0,0
2025-02-08 14:00:00,0.013699918173836798,0.11750309741540454,0.6386640220722825,0.00934062523973278,0.09943795472846184,0,0,1,0,0,0
2025-02-08 14:15:00,0.009483017387522295,0.11750309741540454,0.6527916643354627,0.008929059127421368,0.09960058597064059,0,0,1,0,0,0
2025-02-08 14:30:00,0.0045729267219002355,0.11750309741540454,0.6792453636946502,0.007605338698963293,0.10230829534309649,0,0,1,0,0,0
2025-02-08 14:45:00,0.0,0.11750309741540454,0.728168305581209,0.007907153276443646,0.09974785152340182,0,0,1,0,0,0
2025-02-08 15:00:00,0.0,0.24516039801099265,0.7640233632049177,0.007371739451309756,0.1012875572492633,0,1,1,0,0,0
2025-02-08 15:15:00,0.0,0.24516039801099265,0.8351346770520967,0.005590114114555456,0.09966794861150374,0,1,1,0,0,0
2025-02-08 15:30:00,0.0,0.24516039801099265,0.9020010830520033,0.004607440047278977,0.10018039501211051,0,1,1,0,0,0
2025-02-08 15:45:00,0.0,0.24516039801099265,0.9090873046148393,0.004099301841059333,0.10099722292536195,0,1,1,0,0,0
2025-02-08 16:00:00,0.00422684780585213,0.3934693402873666,0.8926157388106856,0.008795746973367935,0.09909657880335487,0,1,1,0,0,0
2025-02-08 16:15:00,0.06666962448059963,0.3934693402873666,0.7788194497426353,0.010163111940571956,0.09765534244800533,0,1,1,0,0,0
2025-02-08 16:30:00,0.12111607308334657,0.3934693402873666,0.6572270273187516,0.01450655646112442,0.09733522131020855,0,1,1,0,0,0
2025-02-08 16:45:00,0.18547814655600034,0.3934693402873666,0.5511111127005683,0.01696635863776863,0.09109111965975192,0,1,1,0,0,0
2025-02-08 17:00:00,0.25161779839575826,0.5421666382283857,0.39880680724827944,0.02152564118478384,0.7025518912171713,1,1,1,0,1,0
2025-02-08 17:15:00,0.3152805352618178,0.5421666382283857,0.223489056291805,0.025052476522454348,0.12359971102678613,1,1,1,0,0,0
2025-02-08 17:30:00,0.39028508101796433,0.5421666382283857,0.08047436139522451,0.02461162969252373,0.05847833591906104,1,1,0,0,0,0
2025-02-08 17:45:00,0.47519253066119405,0.5421666382283857,0.0,0.017416905764301882,0.13156335622390491,1,1,0,0,0,0
2025-02-08 18:00:00,0.5664500370180303,0.6753475326416503,0.0,0.029738567849972086,0.1369182618289666,1,1,0,0,0,0
2025-02-08 18:15:00,0.6372695553947951,0.6753475326416503,0.0,0.047023819491389784,0.30000000000000027,1,1,0,0,1,0
2025-02-08 18:30:00,0.5434780052868016,0.6753475326416503,0.0,0.00925931275718983,0.3287533867769066,1,1,0,0,1,0
2025-02-08 18:45:00,0.5,0.6753475326416503,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 19:00:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 19:15:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 19:30:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 19:45:00,0.5,0.7837348331701127,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 20:00:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 20:15:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 20:30:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 20:45:00,0.5,0.8646647167633873,0.0,1.0,1.0,1,1,0,1,1,0
2025-02-08 21:00:00,0.5,0.9204404912817723,0.0,1.0,1.0,1,1,0,1,1,0
